"","DECIMALS","VALUE","REF_DATE","releaseTime","SYMBOL","frequencyCode","SCALAR_ID","COORDINATE","VECTOR","val_norm","Date"
"244",2,1137.01,"2017-04-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1137.01,2017-04-01
"245",2,1135.23,"2017-05-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1135.23,2017-05-01
"246",2,1137.45,"2017-06-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1137.45,2017-06-01
"247",2,1141.44,"2017-07-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1141.44,2017-07-01
"248",2,1144.39,"2017-08-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1144.39,2017-08-01
"249",2,1146.71,"2017-09-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1146.71,2017-09-01
"250",2,1155.59,"2017-10-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1155.59,2017-10-01
"251",2,1159.68,"2017-11-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1159.68,2017-11-01
"252",2,1158.66,"2017-12-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1158.66,2017-12-01
"253",2,1161.99,"2018-01-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1161.99,2018-01-01
"254",2,1166.35,"2018-02-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1166.35,2018-02-01
"255",2,1169.73,"2018-03-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1169.73,2018-03-01
"256",2,1169.61,"2018-04-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1169.61,2018-04-01
"257",2,1169.69,"2018-05-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1169.69,2018-05-01
"258",2,1167.97,"2018-06-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1167.97,2018-06-01
"259",2,1159.62,"2018-07-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1159.62,2018-07-01
"260",2,1163.69,"2018-08-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1163.69,2018-08-01
"261",2,1167.78,"2018-09-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1167.78,2018-09-01
"262",2,1165.16,"2018-10-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1165.16,2018-10-01
"263",2,1167.44,"2018-11-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1167.44,2018-11-01
"264",2,1173.77,"2018-12-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1173.77,2018-12-01
"265",2,1178.74,"2019-01-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1178.74,2019-01-01
"266",2,1187.94,"2019-02-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1187.94,2019-02-01
"267",2,1190.67,"2019-03-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1190.67,2019-03-01
"268",2,1192.13,"2019-04-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1192.13,2019-04-01
"269",2,1195.65,"2019-05-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1195.65,2019-05-01
"270",2,1213.33,"2019-06-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1213.33,2019-06-01
"271",2,1209.84,"2019-07-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1209.84,2019-07-01
"272",2,1207.97,"2019-08-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1207.97,2019-08-01
"273",2,1215.87,"2019-09-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1215.87,2019-09-01
"274",2,1221.9,"2019-10-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1221.9,2019-10-01
"275",2,1222.85,"2019-11-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1222.85,2019-11-01
"276",2,1219.49,"2019-12-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1219.49,2019-12-01
"277",2,1233.78,"2020-01-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1233.78,2020-01-01
"278",2,1239.79,"2020-02-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1239.79,2020-02-01
"279",2,1258.28,"2020-03-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1258.28,2020-03-01
"280",2,1296.68,"2020-04-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1296.68,2020-04-01
"281",2,1296.19,"2020-05-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1296.19,2020-05-01
"282",2,1282.76,"2020-06-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1282.76,2020-06-01
"283",2,1284.76,"2020-07-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1284.76,2020-07-01
"284",2,1276.36,"2020-08-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1276.36,2020-08-01
"285",2,1277.72,"2020-09-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1277.72,2020-09-01
"286",2,1276.13,"2020-10-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1276.13,2020-10-01
"287",2,1269.95,"2020-11-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1269.95,2020-11-01
"288",2,1275.25,"2020-12-01","2021-01-25T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1275.25,2020-12-01
"289",2,1293.51,"2021-01-01","2021-02-05T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1293.51,2021-01-01
"290",2,1286.5,"2021-02-01","2021-03-12T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1286.5,2021-02-01
"291",2,1288.45,"2021-03-01","2021-04-09T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1288.45,2021-03-01
"292",2,1299.64,"2021-04-01","2021-05-07T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1299.64,2021-04-01
"293",2,1295.63,"2021-05-01","2021-06-04T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1295.63,2021-05-01
"294",2,1295.62,"2021-06-01","2021-07-09T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1295.62,2021-06-01
"295",2,1294.28,"2021-07-01","2021-08-06T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1294.28,2021-07-01
"296",2,1307.31,"2021-08-01","2021-09-10T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1307.31,2021-08-01
"297",2,1309.63,"2021-09-01","2021-10-08T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1309.63,2021-09-01
"298",2,1309.16,"2021-10-01","2021-11-05T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1309.16,2021-10-01
"299",2,1322.34,"2021-11-01","2021-12-03T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1322.34,2021-11-01
"300",2,1322.83,"2021-12-01","2022-01-07T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1322.83,2021-12-01
"301",2,1341.57,"2022-01-01","2022-02-04T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1341.57,2022-01-01
"302",2,1340.58,"2022-02-01","2022-03-11T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1340.58,2022-02-01
"303",2,1347.13,"2022-03-01","2022-04-08T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1347.13,2022-03-01
"304",2,1351.16,"2022-04-01","2022-05-06T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1351.16,2022-04-01
"305",2,1356.38,"2022-05-01","2022-06-10T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1356.38,2022-05-01
"306",2,1368.45,"2022-06-01","2022-07-08T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1368.45,2022-06-01
"307",2,1371.06,"2022-07-01","2022-09-09T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1371.06,2022-07-01
"308",2,1376.97,"2022-08-01","2022-09-09T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1376.97,2022-08-01
"309",2,1378.94,"2022-09-01","2022-10-07T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1378.94,2022-09-01
"310",2,1388.06,"2022-10-01","2022-11-04T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1388.06,2022-10-01
"311",2,1393.9,"2022-11-01","2022-12-02T08:30",0,6,0,"1.3.2.1.1.3.0.0.0.0","v2133245",1393.9,2022-11-01
